application,load,type,compressor,iteration,time,repetition
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,17.517269611358643,12
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,22.165709257125854,13
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,19.690186500549316,14
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,19.450071096420288,15
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,21.251052141189575,16
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,17.593031406402588,17
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,22.530513048171997,18
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,20.77454900741577,19
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,21.212092399597168,20
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,19.451446056365967,21
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,17.56335949897766,22
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,19.831729412078857,23
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,22.218168020248413,24
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,21.226603031158447,25
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,19.944700002670288,26
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,18.91395401954651,27
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,18.674144506454468,28
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,20.88114047050476,29
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.321742534637451,0
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.311707019805908,1
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.205182313919067,2
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.202770233154297,3
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.14240026473999,4
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.388906717300415,5
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.264622211456299,6
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.251723527908325,7
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.231168746948242,8
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.169132947921753,9
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.205775499343872,10
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.206496238708496,11
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.256619215011597,12
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.240506887435913,13
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.251961946487427,14
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.22779655456543,15
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.195671558380127,16
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.24498724937439,17
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.212172985076904,18
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.322973012924194,19
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.166079521179199,20
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.265075445175171,21
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.244702577590942,22
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.277055025100708,23
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.197329521179199,24
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.179406404495239,25
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.144017934799194,26
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.216126441955566,27
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.170803546905518,28
YATSERVER,BINCSVM3,ALTCONTROL,zlib,-1,6.182255983352661,29
YATSERVER,BINCSVM3,BCLEAN,heif,8,134.12262749671936,0
YATSERVER,BINCSVM3,BCLEAN,heif,8,133.3469250202179,1
YATSERVER,BINCSVM3,BCLEAN,heif,8,136.11538004875183,2
YATSERVER,BINCSVM3,BCLEAN,heif,8,133.90885043144226,3
YATSERVER,BINCSVM3,BCLEAN,heif,8,133.03244018554688,4
YATSERVER,BINCSVM3,BCLEAN,heif,8,135.8709635734558,5
YATSERVER,BINCSVM3,BCLEAN,heif,8,133.3190155029297,6
YATSERVER,BINCSVM3,BCLEAN,heif,8,132.61835145950317,7
YATSERVER,BINCSVM3,BCLEAN,heif,8,138.54556465148926,8
YATSERVER,BINCSVM3,BCLEAN,heif,8,133.28215837478638,9
YATSERVER,BINCSVM3,BCLEAN,heif,8,132.6035840511322,10
YATSERVER,BINCSVM3,BCLEAN,heif,8,133.19607996940613,11
YATSERVER,BINCSVM3,BCLEAN,heif,8,131.98525190353394,12
YATSERVER,BINCSVM3,BCLEAN,heif,8,132.3360800743103,13
YATSERVER,BINCSVM3,BCLEAN,heif,8,131.949223279953,14
YATSERVER,BINCSVM3,BCLEAN,heif,8,131.69323778152466,15
YATSERVER,BINCSVM3,BCLEAN,heif,8,131.65604496002197,16
YATSERVER,BINCSVM3,BCLEAN,heif,8,132.69906044006348,17
YATSERVER,BINCSVM3,BCLEAN,heif,8,133.02808904647827,18
YATSERVER,BINCSVM3,BCLEAN,heif,8,160.74982023239136,19
YATSERVER,BINCSVM3,BCLEAN,heif,8,133.82824182510376,20
YATSERVER,BINCSVM3,BCLEAN,heif,8,133.99611377716064,21
YATSERVER,BINCSVM3,BCLEAN,heif,8,132.95153188705444,22
YATSERVER,BINCSVM3,BCLEAN,heif,8,132.9574317932129,23
YATSERVER,BINCSVM3,BCLEAN,heif,8,139.4238166809082,24
YATSERVER,BINCSVM3,BCLEAN,heif,8,134.69647026062012,25
YATSERVER,BINCSVM3,BCLEAN,heif,8,134.20480298995972,26
YATSERVER,BINCSVM3,BCLEAN,heif,8,138.5777871608734,27
YATSERVER,BINCSVM3,BCLEAN,heif,8,132.07271146774292,28
YATSERVER,BINCSVM3,BCLEAN,heif,8,136.25920581817627,29
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.103907346725463,0
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.013099193572998,1
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.009583473205566,2
YATSERVER,BINCSVM3,BCLEAN,entropy,2,4.192371845245361,3
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.001760005950927,4
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.1516609191894531,5
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.177915573120117,6
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.26781153678894,7
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.22622799873352,8
YATSERVER,BINCSVM3,BCLEAN,entropy,2,0.9822978973388671,9
YATSERVER,BINCSVM3,BCLEAN,entropy,2,0.99025821685791,10
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.005680084228515,11
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.020992279052734,12
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.020275592803955,13
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.010916948318481,14
YATSERVER,BINCSVM3,BCLEAN,entropy,2,0.9971873760223381,15
YATSERVER,BINCSVM3,BCLEAN,entropy,2,0.9855370521545411,16
YATSERVER,BINCSVM3,BCLEAN,entropy,2,0.9976694583892821,17
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.021716356277465,18
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.029279232025146,19
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.011985301971435,20
YATSERVER,BINCSVM3,BCLEAN,entropy,2,2.393144130706787,21
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.001987218856811,22
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.118677854537963,23
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.3211026191711421,24
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.161908388137817,25
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.053205251693725,26
YATSERVER,BINCSVM3,BCLEAN,entropy,2,0.998880863189697,27
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.01310920715332,28
YATSERVER,BINCSVM3,BCLEAN,entropy,2,1.028075933456421,29
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.179426670074463,0
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.215873479843139,1
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,2.040864944458008,2
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.231570482254028,3
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,4.42754054069519,4
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.245779037475586,5
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.292616367340088,6
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.249978065490722,7
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.235910415649414,8
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.263618469238281,9
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.354398965835571,10
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.47041916847229,11
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.557497262954712,12
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.3056490421295162,13
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.24111795425415,14
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.293907642364502,15
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.204612970352172,16
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,2.568580150604248,17
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.263824462890625,18
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.443512916564941,19
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.432833909988403,20
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.260528087615966,21
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.259602785110473,22
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.247798442840576,23
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.234720706939697,24
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.262375354766845,25
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.221025705337524,26
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.246193170547485,27
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.262344121932983,28
YATSERVER,BINCSVM3,BCLEAN,ppmd,2,1.232635736465454,29
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.63118290901184,0
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.6108603477478021,1
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.60906982421875,2
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.619737148284912,3
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.616824150085449,4
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.6099865436553951,5
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.6246426105499261,6
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.652440547943115,7
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.621256828308105,8
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.631080150604248,9
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.6120829582214351,10
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.612864732742309,11
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.6170859336853021,12
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.616727113723754,13
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.61671757698059,14
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.617161273956298,15
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.62123680114746,16
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.6257801055908201,17
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.618101835250854,18
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.6194941997528071,19
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.602442026138305,20
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.624022245407104,21
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.610440015792846,22
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.616673469543457,23
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.618684768676757,24
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.644419431686401,25
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.629193544387817,26
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.6376519203186031,27
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.6229205131530761,28
YATSERVER,BINCSVM3,BCLEAN,zlib,3,0.616792440414428,29
YATSERVER,BINCSVM3,INFINITE,heif,8,131.00663566589355,0
YATSERVER,BINCSVM3,INFINITE,heif,8,137.27799820899963,1
YATSERVER,BINCSVM3,INFINITE,heif,8,134.56722116470337,2
YATSERVER,BINCSVM3,INFINITE,heif,8,132.85977625846863,3
YATSERVER,BINCSVM3,INFINITE,heif,8,133.78540802001953,4
YATSERVER,BINCSVM3,INFINITE,heif,8,133.63304042816162,5
YATSERVER,BINCSVM3,INFINITE,heif,8,133.32352757453918,6
YATSERVER,BINCSVM3,INFINITE,heif,8,132.94091486930847,7
YATSERVER,BINCSVM3,INFINITE,heif,8,132.95035934448242,8
YATSERVER,BINCSVM3,INFINITE,heif,8,133.99725818634033,9
YATSERVER,BINCSVM3,INFINITE,heif,8,131.3101806640625,10
YATSERVER,BINCSVM3,INFINITE,heif,8,132.20138311386108,11
YATSERVER,BINCSVM3,INFINITE,heif,8,132.1865050792694,12
YATSERVER,BINCSVM3,INFINITE,heif,8,131.8507149219513,13
YATSERVER,BINCSVM3,INFINITE,heif,8,132.1622748374939,14
YATSERVER,BINCSVM3,INFINITE,heif,8,131.4848165512085,15
YATSERVER,BINCSVM3,INFINITE,heif,8,132.82927703857422,16
YATSERVER,BINCSVM3,INFINITE,heif,8,132.670991897583,17
YATSERVER,BINCSVM3,INFINITE,heif,8,132.24561381340027,18
YATSERVER,BINCSVM3,INFINITE,heif,8,133.14593291282654,19
YATSERVER,BINCSVM3,INFINITE,heif,8,131.04811191558838,20
YATSERVER,BINCSVM3,INFINITE,heif,8,131.31773710250854,21
YATSERVER,BINCSVM3,INFINITE,heif,8,131.86768460273743,22
YATSERVER,BINCSVM3,INFINITE,heif,8,131.15319776535034,23
YATSERVER,BINCSVM3,INFINITE,heif,8,131.4404284954071,24
YATSERVER,BINCSVM3,INFINITE,heif,8,134.9285011291504,25
YATSERVER,BINCSVM3,INFINITE,heif,8,132.75191712379456,26
YATSERVER,BINCSVM3,INFINITE,heif,8,131.92200756072998,27
YATSERVER,BINCSVM3,INFINITE,heif,8,134.09160614013672,28
YATSERVER,BINCSVM3,INFINITE,heif,8,131.86322784423828,29
YATSERVER,BINCSVM3,INFINITE,entropy,2,0.9977967739105221,0
YATSERVER,BINCSVM3,INFINITE,entropy,2,0.9850723743438721,1
YATSERVER,BINCSVM3,INFINITE,entropy,2,0.9995312690734861,2
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.000098943710327,3
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.002285003662109,4
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.209925413131713,5
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.180277824401855,6
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.188870191574096,7
YATSERVER,BINCSVM3,INFINITE,entropy,2,4.409196376800537,8
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.121907472610473,9
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.046151638031005,10
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.02953553199768,11
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.010480403900146,12
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.004720449447631,13
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.01287841796875,14
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.018899202346801,15
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.021048069000244,16
YATSERVER,BINCSVM3,INFINITE,entropy,2,0.9907433986663811,17
YATSERVER,BINCSVM3,INFINITE,entropy,2,0.9964957237243651,18
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.010239124298095,19
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.05974793434143,20
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.010487079620361,21
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.01863956451416,22
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.011383295059204,23
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.053245782852172,24
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.19765567779541,25
YATSERVER,BINCSVM3,INFINITE,entropy,2,2.406246185302734,26
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.01650333404541,27
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.014481782913208,28
YATSERVER,BINCSVM3,INFINITE,entropy,2,1.028037548065185,29
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.9492602348327632,0
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.941138505935669,1
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.703152418136596,2
YATSERVER,BINCSVM3,INFINITE,ppmd,3,3.425410509109497,3
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.589950323104858,4
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.663334369659423,5
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.606253862380981,6
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.604832172393798,7
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.641143083572387,8
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.7433979511260982,9
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.610569238662719,10
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.5686039924621582,11
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.584728240966796,12
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.60862398147583,13
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.644870042800903,14
YATSERVER,BINCSVM3,INFINITE,ppmd,3,2.962631702423095,15
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.724788665771484,16
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.645543575286865,17
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.613177299499511,18
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.592624902725219,19
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.602071285247802,20
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.624463558197021,21
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.6002764701843262,22
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.8439273834228511,23
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.9944512844085691,24
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.904259443283081,25
YATSERVER,BINCSVM3,INFINITE,ppmd,3,2.892444610595703,26
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.5878276824951172,27
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.610270500183105,28
YATSERVER,BINCSVM3,INFINITE,ppmd,3,1.5979371070861812,29
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.36718535423278803,0
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.36130237579345703,1
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.361096143722534,2
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.354468584060668,3
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.35812306404113703,4
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.34675240516662603,5
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.35999941825866705,6
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.354580879211425,7
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.35484790802001903,8
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.34837937355041504,9
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.35673546791076605,10
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.357282638549804,11
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.36699628829956005,12
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.34759402275085405,13
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.35363245010375904,14
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.35494184494018505,15
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.36080670356750405,16
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.36352562904357905,17
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.363885641098022,18
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.36554527282714805,19
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.37880539894104004,20
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.38653421401977506,21
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.36065435409545904,22
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.361038923263549,23
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.353179454803466,24
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.35412096977233803,25
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.36518764495849604,26
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.356991529464721,27
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.358460187911987,28
YATSERVER,BINCSVM3,INFINITE,zlib,1,0.35250997543334905,29
YATSERVER,BINCSVM3,MONO,heif,8,135.15023493766785,0
YATSERVER,BINCSVM3,MONO,heif,8,133.3612904548645,1
YATSERVER,BINCSVM3,MONO,heif,8,136.60137033462524,2
YATSERVER,BINCSVM3,MONO,heif,8,133.91957187652588,3
YATSERVER,BINCSVM3,MONO,heif,8,137.52225017547607,4
YATSERVER,BINCSVM3,MONO,heif,8,134.96856212615967,5
YATSERVER,BINCSVM3,MONO,heif,8,148.4672954082489,6
YATSERVER,BINCSVM3,MONO,heif,8,134.25574851036072,7
YATSERVER,BINCSVM3,MONO,heif,8,138.0739598274231,8
YATSERVER,BINCSVM3,MONO,heif,8,136.45846891403198,9
YATSERVER,BINCSVM3,MONO,heif,8,132.58834958076477,10
YATSERVER,BINCSVM3,MONO,heif,8,133.57817101478577,11
YATSERVER,BINCSVM3,MONO,heif,8,136.74630045890808,12
YATSERVER,BINCSVM3,MONO,heif,8,134.63142728805542,13
YATSERVER,BINCSVM3,MONO,heif,8,134.58583545684814,14
YATSERVER,BINCSVM3,MONO,heif,8,137.60076117515564,15
YATSERVER,BINCSVM3,MONO,heif,8,133.65406274795532,16
YATSERVER,BINCSVM3,MONO,heif,8,134.19950079917908,17
YATSERVER,BINCSVM3,MONO,heif,8,133.90909719467163,18
YATSERVER,BINCSVM3,MONO,heif,8,133.18358302116394,19
YATSERVER,BINCSVM3,MONO,heif,8,132.92463994026184,20
YATSERVER,BINCSVM3,MONO,heif,8,132.83887887001038,21
YATSERVER,BINCSVM3,MONO,heif,8,131.80029892921448,22
YATSERVER,BINCSVM3,MONO,heif,8,132.25394320487976,23
YATSERVER,BINCSVM3,MONO,heif,8,136.90827298164368,24
YATSERVER,BINCSVM3,MONO,heif,8,131.12477922439575,25
YATSERVER,BINCSVM3,MONO,heif,8,133.4524917602539,26
YATSERVER,BINCSVM3,MONO,heif,8,132.18507289886475,27
YATSERVER,BINCSVM3,MONO,heif,8,135.99710392951965,28
YATSERVER,BINCSVM3,MONO,heif,8,133.3238079547882,29
YATSERVER,BINCSVM3,MONO,entropy,2,1.1162745952606201,0
YATSERVER,BINCSVM3,MONO,entropy,2,2.857682466506958,1
YATSERVER,BINCSVM3,MONO,entropy,2,1.013413190841674,2
YATSERVER,BINCSVM3,MONO,entropy,2,1.093623638153076,3
YATSERVER,BINCSVM3,MONO,entropy,2,1.149882316589355,4
YATSERVER,BINCSVM3,MONO,entropy,2,1.022334575653076,5
YATSERVER,BINCSVM3,MONO,entropy,2,1.199747800827026,6
YATSERVER,BINCSVM3,MONO,entropy,2,1.190447568893432,7
YATSERVER,BINCSVM3,MONO,entropy,2,1.214024305343628,8
YATSERVER,BINCSVM3,MONO,entropy,2,1.212916851043701,9
YATSERVER,BINCSVM3,MONO,entropy,2,1.234506130218505,10
YATSERVER,BINCSVM3,MONO,entropy,2,1.431100606918335,11
YATSERVER,BINCSVM3,MONO,entropy,2,2.057956218719482,12
YATSERVER,BINCSVM3,MONO,entropy,2,2.580679416656494,13
YATSERVER,BINCSVM3,MONO,entropy,2,2.1017587184906,14
YATSERVER,BINCSVM3,MONO,entropy,2,3.258109092712402,15
YATSERVER,BINCSVM3,MONO,entropy,2,1.2639820575714111,16
YATSERVER,BINCSVM3,MONO,entropy,2,1.194140195846557,17
YATSERVER,BINCSVM3,MONO,entropy,2,1.7314255237579341,18
YATSERVER,BINCSVM3,MONO,entropy,2,1.363427400588989,19
YATSERVER,BINCSVM3,MONO,entropy,2,1.019166469573974,20
YATSERVER,BINCSVM3,MONO,entropy,2,1.192267656326294,21
YATSERVER,BINCSVM3,MONO,entropy,2,1.126087665557861,22
YATSERVER,BINCSVM3,MONO,entropy,2,1.068325281143188,23
YATSERVER,BINCSVM3,MONO,entropy,2,1.095404624938964,24
YATSERVER,BINCSVM3,MONO,entropy,2,1.191374063491821,25
YATSERVER,BINCSVM3,MONO,entropy,2,1.219117641448974,26
YATSERVER,BINCSVM3,MONO,entropy,2,1.193567514419555,27
YATSERVER,BINCSVM3,MONO,entropy,2,1.188819408416748,28
YATSERVER,BINCSVM3,MONO,entropy,2,1.122600078582763,29
YATSERVER,BINCSVM3,MONO,ppmd,2,1.299077749252319,0
YATSERVER,BINCSVM3,MONO,ppmd,2,1.2746572494506831,1
YATSERVER,BINCSVM3,MONO,ppmd,2,1.3795626163482662,2
YATSERVER,BINCSVM3,MONO,ppmd,2,1.2682626247406001,3
YATSERVER,BINCSVM3,MONO,ppmd,2,3.092311859130859,4
YATSERVER,BINCSVM3,MONO,ppmd,2,1.302658796310424,5
YATSERVER,BINCSVM3,MONO,ppmd,2,1.27831482887268,6
YATSERVER,BINCSVM3,MONO,ppmd,2,1.259151458740234,7
YATSERVER,BINCSVM3,MONO,ppmd,2,1.280150890350341,8
YATSERVER,BINCSVM3,MONO,ppmd,2,1.306025505065918,9
YATSERVER,BINCSVM3,MONO,ppmd,2,1.262337207794189,10
YATSERVER,BINCSVM3,MONO,ppmd,2,1.238054275512695,11
YATSERVER,BINCSVM3,MONO,ppmd,2,1.240007162094116,12
YATSERVER,BINCSVM3,MONO,ppmd,2,1.284904718399047,13
YATSERVER,BINCSVM3,MONO,ppmd,2,1.255497455596923,14
YATSERVER,BINCSVM3,MONO,ppmd,2,1.378081083297729,15
YATSERVER,BINCSVM3,MONO,ppmd,2,1.239880561828613,16
YATSERVER,BINCSVM3,MONO,ppmd,2,1.268824815750122,17
YATSERVER,BINCSVM3,MONO,ppmd,2,1.305527210235595,18
YATSERVER,BINCSVM3,MONO,ppmd,2,2.616346359252929,19
YATSERVER,BINCSVM3,MONO,ppmd,2,1.281426668167114,20
YATSERVER,BINCSVM3,MONO,ppmd,2,1.246937036514282,21
YATSERVER,BINCSVM3,MONO,ppmd,2,1.295583724975586,22
YATSERVER,BINCSVM3,MONO,ppmd,2,1.326526880264282,23
